camp,mean1,mean2,pct1,pct2,log2fc,p,p_adj,status
CAMPSQ594,1.1337341144995994,0.2725038294086407,0.92,0.14516129032258066,0.7457104146489268,1.3493121910189862e-8,1.701973331853494e-6,unchange
CAMPSQ5940,5.045195510011549,5.246549677058553,1,0.8870967741935484,-0.04727052865909172,0.676312871387806,0.7579135290713583,unchange
CAMPSQ5941,0.7635498419053243,1.6054323543126638,0.68,0.6451612903225806,-0.5630404479316315,0.009845306409926,0.03098827270199334,unchange
CAMPSQ5942,2.4276789149585576,1.433747779718592,0.88,0.5161290322580645,0.49405230970094954,0.00507485250550641,0.01839675467378224,unchange
CAMPSQ5943,0.9607612309696072,1.3979711968577329,0.68,0.5,-0.290400465977363,0.6125886004007479,0.7055129139290622,unchange
CAMPSQ5944,0.4878917910471719,0.291451935022484,0.48,0.0967741935483871,0.20427565775880976,5.30846791876502e-4,0.00332528182270269,unchange
CAMPSQ5945,3.063708219737876,2.521599804748279,0.96,0.6612903225806451,0.20656584783721216,0.14795347237170584,0.2376161094016778,unchange
CAMPSQ5946,1.1827532034831674,0.8879277332375158,0.72,0.3387096774193548,0.20934547713658025,0.05987983361482077,0.12441893022939789,unchange
CAMPSQ5947,1.5667765921643655,2.2849780226352965,0.76,0.6612903225806451,-0.35592598689777816,0.1688077211536116,0.26316934056251245,unchange
CAMPSQ5948,6.387760486711771,5.888335208722205,1,0.9193548387096774,0.1009817438357918,0.3223520759890844,0.44548157911838104,unchange
CAMPSQ5949,1.0187623975582325,1.3203698289521628,0.76,0.532258064516129,-0.20088364597729616,0.4521794971693235,0.5744097526412784,unchange
CAMPSQ595,0.4374734547467771,0.1425440082279358,0.44,0.06451612903225806,0.3312855788999535,1.301131376504625e-4,0.0011554046623361,unchange
CAMPSQ5950,0.3272985536897696,0.12588616591659005,0.28,0.04838709677419355,0.23743194805314147,0.00388289234391927,0.01509107318540054,unchange
CAMPSQ5951,0.4886142376812576,0,0.44,0,0.5739699396224573,3.1808694285681825e-8,2.6691528695659233e-6,unchange
CAMPSQ5952,0.16721094018416452,0.07061775336224953,0.2,0.03225806451612903,0.12462182946530471,0.01329920808870093,0.03850318460735012,unchange
CAMPSQ5953,4.007772951569518,5.8470046443048265,0.96,0.9838709677419356,-0.4513038378954141,0.00435246278427254,0.01624490144768839,unchange
CAMPSQ5954,4.8111881364889415,4.38460625557891,1,0.8870967741935484,0.10999230962240925,0.2785341473145056,0.39607084744952753,unchange
CAMPSQ5955,0.41683546640315633,0.684218037824774,0.4,0.3064516129032258,-0.2494066895242749,0.8404994610275665,0.8977621263862574,unchange
CAMPSQ5956,3.2578336009426314,1.9935266234913975,0.96,0.5483870967741935,0.5082734682030721,0.00360932145644282,0.01442169480436119,unchange
CAMPSQ5957,1.154137723520754,1.579245575480781,0.88,0.5967741935483871,-0.25983865105877,0.34983971055720886,0.4755352421240532,unchange
CAMPSQ5958,1.836498451689094,1.338208883895885,0.96,0.5161290322580645,0.27870725771826,0.0674574330782006,0.13723927917302542,unchange
CAMPSQ5959,2.762440720163425,4.253546265246517,0.96,0.9193548387096774,-0.4816227527356017,0.01072096654649302,0.03324098566091412,unchange
CAMPSQ596,0.08680138814444219,0.06573962072249213,0.08,0.03225806451612903,0.02823330848226727,0.3725599702187199,0.4938399414172188,unchange
CAMPSQ5960,4.839580881666339,2.977232215811197,0.96,0.7419354838709677,0.5541000295234162,0.00106944198081398,0.00580195796042778,unchange
