clade_name,mean.all,mean.1,mean.2,pct.all,pct.1,pct.2,diff,log2fc,pval,p.adj,status
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fluxus,0.016185632183908047,0.012285999999999998,0.017758064516129032,0.022988505747126436,0.04,0.016129032258064516,-0.005472064516129034,-0.5314228781141894,0.5272151978408145,0.5805607425917086,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis,1.0933814942528735,1.7536188,0.8271567741935484,0.6206896551724138,1,0.46774193548387094,0.9264620258064515,1.0841015487667607,1.3886502775076577e-5,7.380419067494403e-5,up
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus,0.03219563218390804,0.0302492,0.03298048387096774,0.3448275862068966,0.64,0.22580645161290322,-0.00273128387096774,-0.12471162773776488,0.0048694711007231176,0.012821451430344355,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis,0.10406459770114942,0.1450052,0.08755629032258064,0.7126436781609196,0.96,0.6129032258064516,0.05744890967741936,0.7278153740238235,0.05457127720273176,0.09727923327443488,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_massiliensis,0.3094883908045977,0.3575004,0.2901287096774193,0.5977011494252874,0.96,0.45161290322580644,0.06737169032258067,0.30125085455720885,0.07507002292606993,0.13018185244581312,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii,0.004616321839080459,0.0122584,0.0015348387096774194,0.4482758620689655,0.72,0.3387096774193548,0.01072356129032258,2.9967897517809643,6.779399713171311e-4,0.0022493499626360302,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_oleiciplenus,4.758620689655172e-5,0,6.67741935483871e-5,0.022988505747126436,0,0.03225806451612903,-6.67741935483871e-5,-6.082664136286171,0.3760661069965115,0.4423400520819623,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_ovatus,0.4463157471264368,0.1111136,0.5814779032258065,0.9655172413793104,1,0.9516129032258065,-0.47036430322580647,-2.387678456528443,0.001192347990479639,0.0036995013326233117,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_plebeius,2.349260459770115,0.2151756,3.2097785483870966,0.6551724137931034,0.76,0.6129032258064516,-2.994602948387097,-3.898881113173803,0.0965634414025564,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_salyersiae,0.11915563218390804,0.014275199999999998,0.16144612903225805,0.4942528735632184,0.4,0.532258064516129,-0.14717092903225806,-3.4993778632050807,0.022501142420118102,0.048830035611243924,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_43_108,0.0018873563218390805,0.006568,0,0.05747126436781609,0.2,0,0.006568,12.681458050210274,3.274189510683537e-4,0.0011321595055014157,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_462,0.001178735632183908,0,0.001654032258064516,0.011494252873563218,0,0.016129032258064516,-0.001654032258064516,-10.692643621390147,0.5421264077162994,0.5805607425917086,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_530,0.03385264367816092,0.0933252,0.009871774193548387,0.08045977011494253,0.2,0.03225806451612903,0.08345342580645161,3.240754718117334,0.011888917457027645,0.02655345766666875,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_598,0.01123344827586207,0,0.015763064516129032,0.011494252873563218,0,0.016129032258064516,-0.015763064516129032,-13.944351938534494,0.5421264077162994,0.5805607425917086,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_CAG_633,4.445977011494253e-4,0.0015471999999999999,0,0.011494252873563218,0.04,0,0.0015471999999999999,10.59637613881257,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_D2,1.4942528735632183e-6,5.199999999999999e-6,0,0.011494252873563218,0.04,0,5.199999999999999e-6,2.6322682154995127,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_OM05_12,0.012000919540229886,1.6000000000000001e-6,0.01683935483870968,0.08045977011494253,0.04,0.0967741935483871,-0.016837754838709678,-12.661123293669947,0.3551520709068637,0.4282716149171003,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_OM08_11,0.0069022988505747125,0.0198308,0.0016891935483870967,0.08045977011494253,0.12,0.06451612903225806,0.0181416064516129,3.5525552595207386,0.4092476776340624,0.4764871540810382,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercorirosoris,1.0264367816091955e-4,3.572e-4,0,0.011494252873563218,0.04,0,3.572e-4,8.484621527098598,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_stercoris,2.9970649425287355,1.5313744,3.588069193548387,0.8735632183908046,1,0.8225806451612904,-2.0566947935483872,-1.228380126860381,0.05252229248228521,0.09391836724246638,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_thetaiotaomicron,0.38639919540229883,0.6131932,0.29495,0.9655172413793104,1,0.9516129032258065,0.3182432,1.0558687506097275,0.6559308476494916,0.6946573921601628,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_uniformis,2.3555679310344826,1.482896,2.707451774193548,0.9770114942528736,1,0.967741935483871,-1.2245557741935482,-0.8685177796335348,0.06953048838819025,0.12130851165599149,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_vulgatus,6.4339466666666665,5.2001284,6.931454032258065,0.9885057471264368,1,0.9838709677419355,-1.7313256322580655,-0.41461070706873654,0.47304223132850154,0.5474319370616126,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens,0.2735406896551724,0.370524,0.23443451612903227,0.9195402298850575,1,0.8870967741935484,0.13608948387096775,0.6603797377151956,0.1722287278553626,0.2221557073909621,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Barnesiella|s__Barnesiella_intestinihominis,0.23875218390804598,0.182868,0.26128612903225806,0.7011494252873564,0.72,0.6935483870967742,-0.07841812903225806,-0.5148255296719393,0.22727539642123487,0.28533392511844724,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_fastidiosus,0.06908229885057471,0,0.09693806451612903,0.25287356321839083,0,0.3548387096774194,-0.09693806451612903,-16.564790539787893,7.461552469082264e-4,0.0023926989481861563,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Barnesiellaceae|g__Coprobacter|s__Coprobacter_secundus,0.008131494252873564,0.0017032,0.010723548387096774,0.28735632183908044,0.2,0.3225806451612903,-0.009020348387096774,-2.653750335679959,0.22877301792778165,0.2860908764499927,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_synergistica,0.03919655172413793,0.033004,0.041693548387096775,0.5747126436781609,0.72,0.5161290322580645,-0.008689548387096777,-0.33717416379937215,0.3030426744115272,0.371680545111574,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Butyricimonas|s__Butyricimonas_virosa,0.17059643678160918,0.34174679999999996,0.1015841935483871,0.8275862068965517,1,0.7580645161290323,0.24016260645161286,1.750241911705041,1.271215896190272e-4,5.032261547677353e-4,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_laneus,5.287356321839081e-6,1.84e-5,0,0.011494252873563218,0.04,0,1.84e-5,4.277984747299765,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Odoribacteraceae|g__Odoribacter|s__Odoribacter_splanchnicus,0.4450805747126437,0.701884,0.34153080645161293,0.8620689655172413,1,0.8064516129032258,0.360353193548387,1.0392147309901358,0.01599613091079731,0.03531453516460637,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_asaccharolytica,1.0425287356321839e-4,3.628e-4,0,0.04597701149425287,0.16,0,3.628e-4,8.507001732764124,0.0014129816695561616,0.004035081981717596,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_endodontalis,2.1839080459770117e-6,7.6e-6,0,0.011494252873563218,0.04,0,7.6e-6,3.1043366598147357,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_sp_HMSC065F10,3.793103448275862e-6,1.32e-5,0,0.011494252873563218,0.04,0,1.32e-5,3.8278190246173196,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas_uenonis,2.1839080459770117e-6,7.6e-6,0,0.011494252873563218,0.04,0,7.6e-6,3.1043366598147357,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Sanguibacteroides|s__Sanguibacteroides_justesenii,0.003017241379310345,0.0096712,3.341935483870968e-4,0.16091954022988506,0.44,0.04838709677419355,0.009337006451612903,4.85077779043067,5.686636392007719e-6,3.3650817412499285e-5,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_clara,0.013185402298850575,0.018972000000000003,0.010852096774193548,0.3563218390804598,0.48,0.3064516129032258,0.008119903225806455,0.805841061333632,0.3406443697327524,0.41164182784547343,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Paraprevotella|s__Paraprevotella_xylaniphila,0.17039379310344827,0.1124592,0.19375451612903224,0.5747126436781609,0.88,0.45161290322580644,-0.08129531612903225,-0.7848228661329077,0.07481050611029245,0.13012494093123597,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_bivia,9.655172413793103e-5,0,1.3548387096774193e-4,0.022988505747126436,0,0.03225806451612903,-1.3548387096774193e-4,-7.092586659969475,0.3760661069965115,0.4423400520819623,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_buccalis,2.3206896551724137e-4,8.076e-4,0,0.04597701149425287,0.16,0,8.076e-4,9.659282393384332,0.0014129816695561616,0.004035081981717596,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_colorans,1.5632183908045977e-5,5.44e-5,0,0.022988505747126436,0.08,0,5.44e-5,5.791814071161826,0.026286552271558142,0.048830035611243924,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_copri,12.770255057471264,15.09021,11.83478935483871,0.9310344827586207,1,0.9032258064516129,3.2554206451612906,0.35057882864684314,0.0035817589240671934,0.009652251748425206,up
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_corporis,3.0540229885057474e-4,8e-5,3.962903225806452e-4,0.06896551724137931,0.04,0.08064516129032258,-3.162903225806452e-4,-2.2941998387733173,0.5012119258401747,0.578864477730906,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_disiens,4.3e-4,0.0014964,0,0.022988505747126436,0.08,0,0.0014964,10.548243944222849,0.026286552271558142,0.048830035611243924,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_885,0.19666701149425286,0.341936,0.1380908064516129,0.3333333333333333,1,0.06451612903225806,0.20384519354838712,1.3081028198451998,4.385372572894362e-15,4.1953397614022733e-13,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_AM42_24,0.3453502298850575,0.5601512,0.25873693548387094,0.3333333333333333,1,0.06451612903225806,0.301414264516129,1.114327284068611,3.022258072073906e-14,2.1684701667130276e-12,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1031,0.014431379310344829,0,0.020250483870967742,0.022988505747126436,0,0.03225806451612903,-0.020250483870967742,-14.305740000872884,0.3760661069965115,0.4423400520819623,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1058,1.7528735632183908e-4,6.1e-4,0,0.011494252873563218,0.04,0,6.1e-4,9.25502856981873,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1092,0.05124850574712644,0.149956,0.011447096774193548,0.14942528735632185,0.48,0.016129032258064516,0.13850890322580645,3.711369190977676,7.289808288590665e-8,6.993229790072428e-7,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_1185,1.9218390804597702e-4,1.48e-5,2.6370967741935487e-4,0.04597701149425287,0.04,0.04838709677419355,-2.489096774193549e-4,-4.066414475215919,0.8462970111887784,0.8682435186659249,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_279,0.32727275862068966,0.7563648,0.15425177419354838,0.41379310344827586,1,0.1774193548387097,0.6021130258064515,2.2937876954707312,6.120694534000815e-10,9.759107395879078e-9,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_485,6.835632183908047e-4,0,9.591935483870968e-4,0.011494252873563218,0,0.016129032258064516,-9.591935483870968e-4,-9.90718143222696,0.5421264077162994,0.5805607425917086,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_520,0.4989897701149425,1.0305968,0.28463209677419354,0.3218390804597701,1,0.04838709677419355,0.7459647032258065,1.8563060864357912,4.513879580593926e-16,5.181933758521827e-14,up
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_5226,0.1704964367816092,0.3420972,0.10130258064516129,0.22988505747126436,0.72,0.03225806451612903,0.2407946193548387,1.7557253450787644,4.9468605514507557e-11,1.014106413047405e-9,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_617,0.07380747126436782,0.25685,0,0.1839080459770115,0.64,0,0.25685,17.970572164988464,6.044308342860157e-12,1.5770149949098774e-10,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_CAG_873,0.2111794252873563,0.7349044,0,0.26436781609195403,0.92,0,0.7349044,19.48719902678778,7.077649875639243e-18,1.0156427571542314e-15,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_sp_S7_1_8,3.563218390804598e-6,1.24e-5,0,0.011494252873563218,0.04,0,1.24e-5,3.7441610955704103,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_stercorea,1.7258741379310345,1.5255548,1.8066480645161291,0.4942528735632184,1,0.2903225806451613,-0.28109326451612904,-0.243981344676179,2.3521568665937712e-8,2.547430266839292e-7,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_timonensis,2.9586206896551725e-4,0.0010296,0,0.05747126436781609,0.2,0,0.0010296,10.009268782265666,3.274189510683537e-4,0.0011321595055014157,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,0.20292114942528736,0.1614032,0.21966225806451614,0.7586206896551724,0.72,0.7741935483870968,-0.058259058064516145,-0.44461545743568537,0.13433956980961528,0.17891163125456885,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_indistinctus,0.01628080459770115,0.0117144,0.018122096774193547,0.4482758620689655,0.48,0.43548387096774194,-0.006407696774193547,-0.6294232830561861,0.8774237759087101,0.8929809350560276,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_inops,0.0425683908045977,0.011045600000000001,0.0552791935483871,0.13793103448275862,0.12,0.14516129032258066,-0.044233593548387094,-2.3231602717917244,0.7722320669361539,0.8059294662206407,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii,0.004415172413793103,0.01265,0.0010946774193548387,0.09195402298850575,0.2,0.04838709677419355,0.01155532258064516,3.529356408344407,0.030687812978293837,0.056639243246111456,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_putredinis,2.408438620689655,2.1743752,2.5028190322580643,0.8850574712643678,1,0.8387096774193549,-0.3284438322580643,-0.2029529863030959,0.7038274342120873,0.741278802271079,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_shahii,0.22730563218390804,0.53382,0.10371112903225806,0.896551724137931,1,0.8548387096774194,0.4301088709677419,2.363771435024165,2.4759899122991637e-4,9.228689673115064e-4,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_An31A,2.7471264367816096e-5,9.56e-5,0,0.011494252873563218,0.04,0,9.56e-5,6.593951283948411,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_timonensis,1.4482758620689654e-4,3.476e-4,6.306451612903226e-5,0.034482758620689655,0.08,0.016129032258064516,2.8453548387096775e-4,2.443975162096824,0.14597828123585088,0.19218241612242754,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_chinchillae,3.2344827586206897e-4,0.0011256,0,0.08045977011494253,0.28,0,0.0011256,10.137759661352186,1.669447099494415e-5,8.190278932562345e-5,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis,0.8512675862068966,1.1589656,0.7271958064516129,0.9885057471264368,1,0.9838709677419355,0.43176979354838707,0.6724212212997027,0.03951167400672145,0.07199905041224798,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii,0.1336180459770115,0.24754600000000002,0.08767935483870967,0.5402298850574713,0.92,0.3870967741935484,0.15986664516129034,1.497376923564506,2.1416315184792473e-5,1.0330222618546957e-4,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_gordonii,0.019497816091954022,0.0648932,0.001193225806451613,0.21839080459770116,0.6,0.06451612903225806,0.06369997419354839,5.763941986331127,9.323729042511742e-8,8.362219485002718e-7,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii,0.038185402298850576,0.019583200000000002,0.04568629032258065,0.3448275862068966,0.6,0.24193548387096775,-0.026103090322580645,-1.2221026834970974,0.023672307719316707,0.048830035611243924,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae,0.6245002298850575,0.7584656,0.5704819354838709,0.8735632183908046,1,0.8225806451612904,0.18798366451612902,0.4109019183565643,0.326518669338879,0.3987696089372693,unchange
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_CAG_409,0.020309885057471264,0.0096268,0.02461758064516129,0.10344827586206896,0.16,0.08064516129032258,-0.01499078064516129,-1.3544695094860755,0.35612369931001586,0.42854298407536506,unchange
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae|g__Mucispirillum|s__Mucispirillum_schaedleri,1.32183908045977e-5,4.6e-5,0,0.011494252873563218,0.04,0,4.6e-5,5.554588851677638,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_cereus_group,4.417241379310345e-4,0.0015372,0,0.034482758620689655,0.12,0,0.0015372,10.5870273824021,0.0060588713424739,0.014311901854238761,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_haemolysans,0.001100919540229885,0.0021396,6.820967741935483e-4,0.25287356321839083,0.6,0.11290322580645161,0.0014575032258064518,1.6478533494225234,1.4896976098609642e-5,7.773512982365394e-5,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_morbillorum,4.017241379310345e-4,0.001314,3.387096774193548e-5,0.11494252873563218,0.32,0.03225806451612903,0.0012801290322580646,5.23689258683189,1.3400411415557598e-4,5.232541600360586e-4,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillales_unclassified|g__Gemella|s__Gemella_sanguinis,0.0015588505747126437,0.00335,8.366129032258065e-4,0.3218390804597701,0.56,0.22580645161290322,0.0025133870967741934,2.0002361146188825,0.0020624118307405446,0.0058316472455422295,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Macrococcus|s__Macrococcus_caseolyticus,5.4022988505747125e-5,1.564e-4,1.2741935483870968e-5,0.034482758620689655,0.08,0.016129032258064516,1.4365806451612905e-4,3.517778420781161,0.13792680411648575,0.18326385546958987,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_arlettae,3.67816091954023e-5,1.28e-4,0,0.011494252873563218,0.04,0,1.28e-4,7.011227255423254,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_aureus,6.0574712643678166e-5,2.1080000000000003e-4,0,0.011494252873563218,0.04,0,2.1080000000000003e-4,7.726558779104974,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_gallinarum,9.425287356321838e-6,3.28e-5,0,0.011494252873563218,0.04,0,3.28e-5,5.078951341394822,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_saprophyticus,2.7586206896551725e-6,9.6e-6,0,0.011494252873563218,0.04,0,9.6e-6,3.405992359675837,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Staphylococcaceae|g__Staphylococcus|s__Staphylococcus_sciuri,1.3333333333333333e-5,4.64e-5,0,0.022988505747126436,0.08,0,4.64e-5,5.5668151540108965,0.026286552271558142,0.048830035611243924,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_defectiva,1.1724137931034483e-5,4.08e-5,0,0.022988505747126436,0.08,0,4.08e-5,5.385431037193521,0.026286552271558142,0.048830035611243924,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Abiotrophia|s__Abiotrophia_sp_HMSC24B09,6.781609195402299e-6,2.36e-5,0,0.011494252873563218,0.04,0,2.36e-5,4.620586410451877,0.12128522155214527,0.16303915028321167,unchange
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Aerococcaceae|g__Aerococcus|s__Aerococcus_urinaeequi,1.1287356321839082e-4,3.928e-4,0,0.022988505747126436,0.08,0,3.928e-4,8.621319301014191,0.026286552271558142,0.048830035611243924,unchange
